station_id,station_name,lat,lon,year,Alkalitet,Aluminium,"Aluminium,ikkelabil","Aluminium,reaktivt",Ammonium,Arsen,Bly,Ca/Mg,Fluorid,Kalium,Kalsium,Klorid,Kobber,Konduktivitet,Krom,Magnesium,Natrium,Nikkel,Nitritt+nitrat,Sink,Sulfat,Totalfosfor,Totalnitrogen,Totalorganiskkarbon(TOC),pH,utm_north,utm_east,utm_zone
26990.0,HOH 257,70.904,27.825,1995,0.109,0.0,10.0,10.0,,,,1.6913580246913582,40.0,0.48,1.37,9.4,,4.86,,0.81,5.64,,3.0,,3.4,4.0,104.0,1.0,6.77,7916140.328449732,965199.2613292211,33
26990.0,HOH 257,70.904,27.825,2019,0.092,17.0,5.0,5.0,,,,1.8955223880597012,12.0,0.49,1.27,6.48,,3.9,,0.67,5.14,,2.0,,2.17,5.0,85.0,1.2,6.64,7916140.328449732,965199.2613292211,33
26991.0,Middagsvatna,71.026,28.08,1995,0.20800000000000002,0.0,10.0,10.0,,,0.06000000000000001,3.27,40.0,0.64,3.27,11.9,,6.65,,1.0,7.99,0.1,4.0,,3.8,2.0,77.0,1.1,7.09,7931449.301492738,971395.3616506073,33
26991.0,Middagsvatna,71.026,28.08,2019,0.287,13.0,9.0,8.0,,,0.01,4.495798319327732,9.0,1.05,5.35,10.9,,8.39,,1.19,8.74,0.054000000000000006,11.0,,3.03,2.0,73.0,1.3,7.32,7931449.301492738,971395.3616506073,33
26992.0,Gistuladdut,70.342,27.671,1995,0.33299999999999996,13.0,10.0,23.0,,0.11699999999999999,0.1,2.8736263736263736,40.0,0.1,5.23,3.1,0.6,5.33,,1.82,2.5,0.5,2.0,0.7,6.1,5.0,98.0,1.9,7.29,7853485.249111654,972724.8112128703,33
26992.0,Gistuladdut,70.342,27.671,2019,0.298,29.0,5.0,24.0,,0.063,0.01,2.8636363636363638,10.0,0.095,6.3,3.02,0.34,6.19,,2.2,2.5,0.091,1.0,0.2,6.38,3.0,75.0,1.5,7.47,7853485.249111654,972724.8112128703,33
26993.0,HOH 368,70.404,27.76,1995,0.086,0.0,10.0,10.0,,,,2.7058823529411757,40.0,0.1,1.38,4.0,,2.51,,0.51,2.17,,17.0,,2.4,2.0,80.0,0.96,6.6,7860962.648931673,974555.9470677723,33
26993.0,HOH 368,70.404,27.76,2019,0.085,13.0,5.0,6.0,,,,3.1132075471698113,6.0,0.085,1.65,3.72,,2.37,,0.53,2.18,,1.0,,1.63,2.0,63.0,1.4,6.65,7860962.648931673,974555.9470677723,33
26994.0,HOH 185,70.436,28.382,1995,0.06,0.0,10.0,10.0,,,,0.8095238095238096,40.0,0.19,0.68,7.8,,3.69,,0.84,4.94,,3.0,,2.7,3.0,155.0,2.1,6.34,7869444.743762033,996583.3248803585,33
26994.0,HOH 185,70.436,28.382,2019,0.068,16.0,5.0,7.0,,,,0.8461538461538461,9.0,0.15,0.55,5.32,,2.66,,0.65,3.4,,1.0,,1.69,4.0,120.0,1.9,6.48,7869444.743762033,996583.3248803585,33
26995.0,Hannujavrit,70.314,27.91,1995,0.28,8.0,10.0,18.0,,0.299,0.37,3.1839999999999997,40.0,0.23,3.98,5.5,0.5,4.98,0.1,1.25,5.05,0.5,2.0,15.7,2.5,7.0,270.0,7.2,6.93,7852305.485725771,982184.9141389618,33
26995.0,Hannujavrit,70.314,27.91,2019,0.424,74.0,5.0,60.0,,0.39,0.013000000000000001,4.279411764705882,20.0,0.22,8.73,4.42,0.43,7.66,0.16,2.04,3.86,0.23,2.0,0.2,3.2,11.0,230.0,5.5,7.53,7852305.485725771,982184.9141389618,33
26996.0,HOH 299,69.996,27.061,1995,0.11,0.0,10.0,10.0,,,0.09000000000000001,3.0,40.0,0.47,3.03,2.4,,3.85,,1.01,2.06,1.0,3.0,2.8,9.2,1.0,44.0,0.83,6.75,7810917.654776614,957859.8070079304,33
26996.0,HOH 299,69.996,27.061,2019,0.15,18.0,5.0,5.0,,,0.013999999999999999,3.0654205607476634,30.0,0.53,3.28,1.94,,4.07,,1.07,2.21,0.81,1.0,1.6,9.95,2.0,53.0,1.3,7.09,7810917.654776614,957859.8070079304,33
26997.0,Sammutjavri,69.99,26.853,1995,0.11900000000000001,0.0,10.0,10.0,,,0.11,1.5058823529411764,40.0,0.3,1.28,2.8,0.3,2.3,0.2,0.85,1.86,0.5,2.0,1.8,1.7,2.0,117.0,2.5,6.79,7808705.785259677,950181.5115422173,33
26997.0,Sammutjavri,69.99,26.853,2019,0.14,16.0,5.0,5.0,,,0.011000000000000001,1.91566265060241,17.0,0.26,1.59,2.42,0.29,2.34,0.52,0.83,1.92,0.25,3.0,1.0,1.25,2.0,97.0,2.7,6.88,7808705.785259677,950181.5115422173,33
26998.0,Nissujavri,70.397,27.815,1995,0.18899999999999997,0.0,10.0,10.0,,,0.08,3.3269230769230766,40.0,0.13,3.46,5.7,0.5,4.46,,1.04,3.8,0.6,10.0,0.9,4.0,2.0,68.0,0.97,7.08,7860628.857608279,976738.7703883974,33
26998.0,Nissujavri,70.397,27.815,2019,0.19399999999999998,11.0,5.0,10.0,,,0.01,3.614678899082569,9.0,0.11,3.94,5.28,0.36,4.64,,1.09,3.19,0.14,3.0,0.2,3.86,2.0,45.0,1.1,7.11,7860628.857608279,976738.7703883974,33
26999.0,HOH 329,69.97561294,29.10734197,1995,0.057999999999999996,0.0,10.0,10.0,,,0.24,2.128205128205128,40.0,0.1,0.83,3.1,0.4,1.87,,0.39,2.08,0.6,1.0,0.8,1.9,2.0,92.0,1.7,6.36,7825416.734346743,1034938.296259665,33
26999.0,HOH 329,69.97561294,29.10734197,2019,0.075,28.0,5.0,6.0,,,0.01,2.552631578947368,15.0,0.11,0.97,3.21,0.47,1.8,,0.38,1.93,0.56,1.0,0.24,1.16,3.0,68.0,1.7,6.45,7825416.734346743,1034938.296259665,33
27000.0,Suolojavri,70.08066174,28.42290911,1995,0.11199999999999999,5.0,10.0,15.0,,0.115,0.1,2.6567164179104474,40.0,0.26,1.78,4.2,0.6,2.86,,0.67,2.58,0.3,1.0,0.5,2.4,2.0,117.0,2.4,6.8,7830997.106021092,1006791.5411794013,33
27000.0,Suolojavri,70.08066174,28.42290911,2019,0.102,25.0,5.0,10.0,,0.04,0.01,2.96875,15.0,0.31,1.9,4.02,0.54,2.8,,0.64,2.48,0.33,2.0,0.62,1.69,3.0,86.0,2.7,6.83,7830997.106021092,1006791.5411794013,33
27001.0,HOH 272,69.955,28.69,1995,0.115,0.0,10.0,10.0,,,0.04,2.8867924528301887,40.0,0.26,1.53,2.3,0.3,2.2,,0.53,1.87,0.5,1.0,,2.0,2.0,119.0,2.1,6.86,7819544.561743963,1019865.2010157767,33
27001.0,HOH 272,69.955,28.69,2019,0.135,17.0,5.0,7.0,,,0.01,3.140350877192983,47.0,0.33,1.79,2.32,0.28,2.32,,0.57,1.9,0.23,1.0,,1.45,2.0,100.0,2.3,6.88,7819544.561743963,1019865.2010157767,33
27002.0,Diergejavri,69.969,28.546,1995,0.134,4.0,11.0,15.0,,,,3.0526315789473686,80.0,0.26,1.74,2.5,0.2,2.4,,0.57,1.91,0.1,5.0,,1.9,2.0,126.0,2.4,6.93,7819845.815362191,1014130.6679841583,33
27002.0,Diergejavri,69.969,28.546,2019,0.141,24.0,5.0,9.0,,,,3.4210526315789487,93.0,0.31,1.95,2.21,0.45,2.37,,0.57,1.84,0.23,5.0,,1.41,2.0,86.0,2.2,6.92,7819845.815362191,1014130.6679841583,33
27003.0,Cuoggujavri,70.157,28.333,1995,0.25,0.0,10.0,10.0,,,0.04,4.076923076923077,40.0,0.24,3.71,5.4,0.7,4.64,0.1,0.91,4.16,0.5,1.0,0.4,2.8,5.0,160.0,2.9,7.22,7838583.757285403,1001587.1768850316,33
27003.0,Cuoggujavri,70.157,28.333,2019,0.267,5.4,5.0,5.0,,,0.01,4.460674157303371,25.0,0.29,3.97,4.89,1.4,4.67,0.08900000000000001,0.89,3.9,0.23,2.0,0.61,1.85,4.0,110.0,2.8,7.24,7838583.757285403,1001587.1768850316,33
27004.0,Prestelvvatnet,70.645,29.876,1995,0.092,0.0,10.0,10.0,,0.331,0.19,1.4487179487179485,40.0,0.19,1.13,8.7,1.1,4.22,,0.78,5.04,0.3,5.0,0.9,2.8,3.0,68.0,0.47,6.76,7905067.214329423,1045408.3895322314,33
27004.0,Prestelvvatnet,70.645,29.876,2019,0.095,4.8,5.0,5.0,,0.4,0.01,1.9534883720930232,9.0,0.2,1.68,9.15,0.053,4.27,,0.86,5.0,0.078,1.0,0.2,2.32,10.0,65.0,0.6,6.79,7905067.214329423,1045408.3895322314,33
27005.0,HOH 126,69.789,29.533,1995,0.06,3.0,17.0,20.0,,,0.28,1.8979591836734693,40.0,0.17,0.93,3.9,0.9,2.34,,0.49,2.61,0.8,1.0,1.1,2.4,2.0,117.0,2.3,6.43,7808928.610344269,1055753.9552664652,33
27005.0,HOH 126,69.789,29.533,2019,0.08,34.0,8.0,16.0,,,0.013999999999999999,2.488372093023256,18.0,0.18,1.07,3.49,0.84,2.02,,0.43,2.28,1.1,1.0,0.2,1.19,4.0,95.0,2.9,6.43,7808928.610344269,1055753.9552664652,33
27006.0,HOH 328,69.924,29.09,1995,0.039,9.0,11.0,20.0,,0.115,0.08,1.9629629629629632,40.0,0.07,0.53,2.6,0.4,1.52,,0.27,1.59,0.3,1.0,0.7,1.8,2.0,86.0,1.3,5.87,7819642.272691138,1035616.5397032166,33
27006.0,HOH 328,69.924,29.09,2019,0.05,32.0,8.0,17.0,,0.042,0.01,2.6296296296296293,10.0,0.069,0.71,2.53,0.41,1.35,,0.27,1.52,0.58,2.0,0.43,1.03,2.0,51.0,1.4,5.95,7819642.272691138,1035616.5397032166,33
27007.0,Urdtjernet,69.436,29.518,1995,0.11599999999999999,0.0,10.0,10.0,,,0.1,3.6909090909090905,40.0,0.28,2.03,2.5,0.9,2.67,,0.55,2.0,1.3,1.0,0.7,3.7,2.0,93.0,1.7,6.87,7770391.52737152,1064510.765176858,33
27007.0,Urdtjernet,69.436,29.518,2019,0.141,12.0,5.0,7.0,,,0.01,4.125,15.0,0.32,2.31,2.35,1.4,2.72,,0.56,2.05,2.0,1.0,0.2,2.81,2.0,75.0,1.9,6.92,7770391.52737152,1064510.765176858,33
27008.0,Indre Torvfjellvatna,69.741,28.89,1995,0.07,6.0,27.0,33.0,,,0.08,2.050632911392405,40.0,0.17,1.62,5.2,1.5,3.41,,0.79,3.23,3.1,4.0,0.8,4.6,2.0,86.0,2.1,6.52,7797943.192687955,1032760.5339201026,33
27008.0,Indre Torvfjellvatna,69.741,28.89,2019,0.127,8.4,5.0,5.0,,,0.01,3.6666666666666665,53.0,0.28,1.98,2.46,0.57,2.32,,0.54,1.82,0.3,1.0,0.2,1.44,3.0,98.0,2.4,6.81,7797943.192687955,1032760.5339201026,33
27009.0,Lynnevatn,69.246,28.912,1995,0.08199999999999999,2.0,11.0,13.0,,,0.22,3.0454545454545454,40.0,0.23,1.34,1.5,0.8,1.84,,0.44,1.24,0.6,1.0,3.3,3.1,3.0,141.0,2.5,6.65,7744174.454078339,1046110.7837151075,33
27009.0,Lynnevatn,69.246,28.912,2019,0.10300000000000001,17.0,5.0,6.0,,,0.01,3.5217391304347827,18.0,0.24,1.62,1.4,0.88,1.82,,0.46,1.36,0.85,2.0,0.24,1.92,2.0,94.0,2.3,6.68,7744174.454078339,1046110.7837151075,33
27010.0,HOH 205,69.969,29.381,1995,0.069,3.0,22.0,25.0,,0.11,0.12999999999999998,2.431372549019608,40.0,0.18,1.24,4.6,0.3,2.73,,0.51,2.71,0.3,4.0,0.3,2.8,1.0,68.0,1.5,6.54,7827132.180431587,1045320.6773700685,33
27010.0,HOH 205,69.969,29.381,2019,0.084,45.0,15.0,23.0,,0.057,0.01,2.9795918367346936,9.0,0.19,1.46,4.68,0.51,2.6,,0.49,2.69,0.56,2.0,0.42,1.94,1.0,54.0,1.8,6.51,7827132.180431587,1045320.6773700685,33
27011.0,Moalkegalsajavri,69.773,29.214,1995,0.083,4.0,11.0,15.0,,,0.04,3.152173913043478,40.0,0.2,1.45,3.1,0.4,2.35,,0.46,1.99,0.4,1.0,,2.7,1.0,86.0,1.7,6.7,7804299.907636348,1044165.100571588,33
27011.0,Moalkegalsajavri,69.773,29.214,2019,0.096,21.0,5.0,10.0,,,0.01,3.7142857142857135,13.0,0.25,1.56,3.0,0.61,2.15,,0.42,1.92,0.78,6.0,,1.65,1.0,68.0,1.9,6.65,7804299.907636348,1044165.100571588,33
27014.0,Skurdalsvatnet,63.36409447,12.09083508,1995,0.11,,10.0,13.0,,,,7.17391304347826,40.0,0.1,1.65,1.5,,1.5,,0.23,0.89,,24.0,,0.8,2.0,61.0,1.4,6.81,7029459.000146377,354518.9998288301,33
27014.0,Skurdalsvatnet,63.36409447,12.09083508,2019,0.126,,5.0,10.0,,,,9.153846153846152,4.0,0.07200000000000001,2.38,1.34,,1.76,,0.26,1.02,,13.0,,0.38,2.0,66.0,1.7,6.83,7029459.000146377,354518.9998288301,33
27015.0,HOH 770,61.68621119,5.3058727,1995,0.026000000000000002,,10.0,21.0,,,,1.0454545454545454,40.0,0.08,0.23,2.6,,1.72,,0.22,1.56,,120.0,,0.9,1.0,165.0,0.42,5.03,6877459.989912864,-11612.9731547056,33
27015.0,HOH 770,61.68621119,5.3058727,2019,0.046,,5.0,7.0,,,,1.2758620689655171,3.0,0.061,0.37,3.94,,1.81,,0.29,2.13,,38.0,,0.54,1.0,50.0,0.53,5.73,6877459.989912864,-11612.9731547056,33
27016.0,Færetjørn,58.42787563,7.95976654,1995,0.032,,112.0,179.0,,,,2.9047619047619047,40.0,0.22,1.22,3.9,,3.01,,0.42,2.38,,51.0,,3.6,4.0,340.0,7.1,5.03,6497887.998191984,89302.00131392863,33
27016.0,Færetjørn,58.42787563,7.95976654,2019,0.038,,130.0,160.0,,,,1.8846153846153848,21.0,0.086,0.49,2.39,,2.09,,0.26,1.9,,26.0,,1.04,3.0,230.0,10.9,5.05,6497887.998191984,89302.00131392863,33
27020.0,Mjovatnet,59.835,9.34,1995,0.021,,98.0,105.0,38.0,,,6.333333333333334,40.0,0.14,0.76,0.5,,1.39,,0.12,0.39,,92.0,,1.7,5.0,320.0,7.4,4.8,6646590.285166441,182983.44618348824,33
27020.0,Mjovatnet,59.835,9.34,2019,0.045,,65.0,80.0,7.0,,,8.846153846153845,11.0,0.084,1.15,0.31,,1.05,,0.13,0.38,,42.0,,0.4,6.0,220.0,8.9,5.26,6646590.285166441,182983.44618348824,33
27021.0,Øytjørn,58.66810922,7.68324407,1995,0.02,,61.0,107.0,,,,3.3,40.0,0.06,0.66,1.6,,1.91,,0.2,1.18,,64.0,,2.2,2.0,315.0,6.0,4.79,6526262.998151463,76129.00215203722,33
27021.0,Øytjørn,58.66810922,7.68324407,2019,0.032,,67.0,89.0,,,,3.2500000000000004,25.0,0.043,0.39,1.1,,1.34,,0.12,0.81,,26.0,,0.47,3.0,210.0,7.2,4.97,6526262.998151463,76129.00215203722,33
27022.0,Eikelitjørna,58.38926011,6.39543535,1995,0.021,,23.0,169.0,37.0,,,0.9047619047619048,40.0,0.16,0.57,9.3,,4.71,,0.63,4.91,,142.0,,3.7,3.0,230.0,0.51,4.87,6504258.995437052,-2220.9910290592816,33
27022.0,Eikelitjørna,58.38926011,6.39543535,2019,0.040999999999999995,,25.0,37.0,30.0,,,0.8979591836734694,8.0,0.13,0.44,7.14,,3.35,,0.49,4.51,,105.0,,1.36,2.0,180.0,1.6,5.44,6504258.995437052,-2220.9910290592816,33
27023.0,Rennebergstjørni,60.76184934,6.22659432,1995,0.032,0.0,10.0,10.0,,,0.53,1.3846153846153846,40.0,0.08,0.18,1.8,0.5,1.04,,0.13,1.0,0.6,76.0,1.5,0.8,2.0,102.0,0.2,5.36,6768226.994633061,22916.01099015912,33
27023.0,Rennebergstjørni,60.76184934,6.22659432,2019,0.047,8.0,5.0,5.0,,,0.057999999999999996,2.2500000000000004,3.0,0.068,0.27,1.11,0.16,0.68,,0.12,0.85,0.29,3.0,0.35,0.25,2.0,35.0,0.87,5.82,6768226.994633061,22916.01099015912,33
27024.0,HOH 1110,61.02096896,5.96247398,1995,0.028999999999999998,0.0,10.0,10.0,,,0.3,1.0,40.0,0.03,0.07,1.1,,0.73,,0.07,0.52,,70.0,0.6,0.5,1.0,95.0,0.2,5.23,6798852.994032564,12600.014118084218,33
27024.0,HOH 1110,61.02096896,5.96247398,2019,0.034,17.0,5.0,5.0,,,0.11,1.5454545454545456,3.0,0.032,0.17,1.09,,0.73,,0.11,0.8,,28.0,0.56,0.3,1.0,58.0,0.34,5.46,6798852.994032564,12600.014118084218,33
27025.0,Kvernvatnet,62.88895044,9.29049043,1995,0.064,,11.0,15.0,,,,3.6428571428571432,40.0,0.18,0.51,1.6,,1.05,,0.14,1.1,,4.0,,0.6,2.0,50.0,0.85,6.47,6986093.999689683,209982.00035073457,33
27025.0,Kvernvatnet,62.88895044,9.29049043,2019,0.079,,5.0,8.0,,,,4.666666666666667,10.0,0.19,0.84,1.49,,1.2,,0.18,1.26,,1.0,,0.38,1.0,28.0,1.0,6.51,6986093.999689683,209982.00035073457,33
27026.0,Storvatnet,69.40329178,17.17415499,1995,0.055,,15.0,20.0,,,,1.641025641025641,40.0,0.22,0.64,5.1,,2.49,,0.39,3.17,,8.0,,1.9,2.0,47.0,1.0,6.31,7700848.000187903,585342.9998743811,33
27026.0,Storvatnet,69.40329178,17.17415499,2019,0.09,,5.0,6.0,,,,1.2678571428571426,3.0,0.27,0.71,6.62,,3.5,,0.56,4.05,,26.0,,1.73,1.0,47.0,0.65,6.57,7700848.000187903,585342.9998743811,33
27027.0,HOH 323,70.83956677,28.0821838,1995,0.031,0.0,10.0,10.0,,,0.05,0.4150943396226415,40.0,0.22,0.22,8.1,,3.43,0.1,0.53,5.21,0.1,36.0,0.6,1.9,1.0,50.0,0.2,5.31,7911101.92018611,975945.63441615,33
27027.0,HOH 323,70.83956677,28.0821838,2019,0.04,7.2,5.0,5.0,,,0.027000000000000003,0.8913043478260869,3.0,0.21,0.41,5.18,,2.5,0.05,0.46,3.43,0.12,9.0,0.32,1.28,1.0,17.0,0.31,5.85,7911101.92018611,975945.63441615,33
27029.0,Kjerketjerna,60.259,12.412,1995,0.027999999999999997,,127.0,168.0,,,,2.5625,40.0,0.21,0.82,1.4,,1.95,,0.32,1.11,,33.0,,2.7,6.0,275.0,9.6,5.0,6683064.777856347,356801.8921772359,33
27029.0,Kjerketjerna,60.259,12.412,2019,0.038,,130.0,170.0,,,,2.5,24.0,0.15,0.75,1.38,,2.01,,0.3,1.48,,25.0,,1.2,7.0,240.0,15.3,4.94,6683064.777856347,356801.8921772359,33
27030.0,HOH 174,60.255,11.808,1995,0.532,,17.0,18.0,31.0,,,4.6781115879828326,100.0,3.16,10.9,9.0,,9.27,,2.33,3.04,,6.0,,4.4,22.0,540.0,9.8,7.17,6684083.864799681,323375.9751012803,33
27030.0,HOH 174,60.255,11.808,2019,0.7070000000000001,,24.0,51.0,420.0,,,4.3971631205673765,93.0,7.17,12.4,8.64,,12.2,,2.82,3.33,,97.0,,3.32,49.0,820.0,17.8,7.42,6684083.864799681,323375.9751012803,33
27032.0,Kroketjørni,61.968,8.131,1995,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6889679.038419012,140325.88776508853,33
27032.0,Kroketjørni,61.968,8.131,2019,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6889679.038419012,140325.88776508853,33
27033.0,Store Åkrevatnet,61.494,9.146,1995,0.136,0.0,10.0,10.0,,,0.41,3.6875,40.0,0.38,1.77,0.3,0.5,1.58,,0.48,0.52,,1.0,,1.7,3.0,93.0,1.6,6.9,6831810.337084026,188606.12692443724,33
27033.0,Store Åkrevatnet,61.494,9.146,2019,0.165,8.8,5.0,5.0,,,0.01,3.966666666666667,10.0,0.37,2.38,0.16,0.42,1.95,,0.6,0.6,,1.0,,1.14,2.0,69.0,1.5,6.95,6831810.337084026,188606.12692443724,33
27034.0,Fjælutjern,60.596,11.059,1995,0.07400000000000001,,121.0,127.0,,,,4.697674418604652,40.0,0.25,2.02,0.9,,1.87,,0.43,0.73,,86.0,,2.7,8.0,410.0,10.6,5.98,6724257.781584566,284234.1695871033,33
27034.0,Fjælutjern,60.596,11.059,2019,0.057,,150.0,170.0,,,,5.580645161290324,29.0,0.12,1.73,0.49,,1.45,,0.31,0.64,,19.0,,0.48,6.0,220.0,15.8,5.36,6724257.781584566,284234.1695871033,33
27035.0,Førkjetjernet,60.512,9.067,1995,0.05,,21.0,25.0,,,,4.235294117647058,40.0,0.14,0.72,0.4,,0.83,,0.17,0.33,,1.0,,1.5,3.0,146.0,2.7,6.11,6723122.964947286,174498.38236485515,33
27035.0,Førkjetjernet,60.512,9.067,2019,0.07,,14.0,18.0,,,,6.125,9.0,0.11,0.98,0.2,,0.67,,0.16,0.35,,3.0,,0.33,5.0,110.0,3.2,6.31,6723122.964947286,174498.38236485515,33
27036.0,Storevatnet,60.866,8.779,1995,0.109,,10.0,10.0,,,,5.105263157894736,40.0,0.21,1.94,0.7,,1.77,,0.38,0.59,,14.0,,2.5,2.0,120.0,1.8,6.92,6763891.135448055,162465.4304776815,33
27036.0,Storevatnet,60.866,8.779,2019,0.128,,5.0,5.0,,,,5.4222222222222225,14.0,0.16,2.44,0.42,,1.73,,0.45,0.62,,18.0,,1.46,2.0,70.0,1.7,6.89,6763891.135448055,162465.4304776815,33
27037.0,Bålsrødtjernet,59.021,9.858,1995,,,30.0,41.0,,,,,,,,,,,,,,,,,,19.0,,,,6553753.258100326,204946.6755156906,33
27037.0,Bålsrødtjernet,59.021,9.858,2019,,,99.0,130.0,,,,,,,,,,,,,,,,,,35.0,,,,6553753.258100326,204946.6755156906,33
27038.0,Grummestadvatnet,58.944,9.465,1995,0.10099999999999999,,54.0,61.0,35.0,,,3.4285714285714284,40.0,0.54,2.88,5.4,,4.39,,0.84,3.42,,320.0,,5.7,6.0,490.0,5.4,6.72,6547002.229964291,181717.37657503545,33
27038.0,Grummestadvatnet,58.944,9.465,2019,0.124,,69.0,86.0,20.0,,,4.820895522388058,24.0,0.39,3.23,5.32,,4.66,,0.67,3.61,,240.0,,5.15,6.0,440.0,8.1,6.53,6547002.229964291,181717.37657503545,33
27039.0,Heddevatnet,59.824,8.596,1995,,,,,,,,,,,,,,,,,,,,,,3.0,,,,6649168.76687849,141274.87742890877,33
27039.0,Heddevatnet,59.824,8.596,2019,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6649168.76687849,141274.87742890877,33
27040.0,Grimvatn,59.192,7.949,1995,0.027999999999999997,,77.0,146.0,,,,3.5333333333333337,40.0,0.08,0.53,1.0,,1.34,,0.15,0.9,,37.0,,2.1,3.0,200.0,4.4,5.01,6582736.6151328515,97646.18366955023,33
27040.0,Grimvatn,59.192,7.949,2019,0.038,,81.0,120.0,,,,3.5454545454545454,47.0,0.03,0.39,0.5,,0.91,,0.11,0.54,,25.0,,0.46,4.0,160.0,6.8,5.14,6582736.6151328515,97646.18366955023,33
27041.0,Langetjørn,59.716,7.525,1995,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6643488.218079313,80081.75114839454,33
27041.0,Langetjørn,59.716,7.525,2019,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6643488.218079313,80081.75114839454,33
27042.0,Åraksfjorden,58.925,7.712,1995,,,43.0,80.0,,,,,,,,,,,,,,,,,,2.0,,,,6554577.238535277,80907.87796537712,33
27042.0,Åraksfjorden,58.925,7.712,2019,,,44.0,50.0,,,,,,,,,,,,,,,,,,2.0,,,,6554577.238535277,80907.87796537712,33
27043.0,Ljomsvatnet,59.177,7.594,1995,0.034,,11.0,64.0,,,,3.4166666666666665,40.0,0.08,0.41,0.9,,0.96,,0.12,0.63,,73.0,,1.5,2.0,130.0,1.1,5.39,6583274.038327268,77255.7875591013,33
27043.0,Ljomsvatnet,59.177,7.594,2019,0.046,,19.0,27.0,,,,4.230769230769232,47.0,0.032,0.33,0.49,,0.59,,0.078,0.5,,33.0,,0.42,2.0,94.0,1.8,5.76,6583274.038327268,77255.7875591013,33
27044.0,Skrubbedalstjørna,58.604,6.641,1995,,,17.0,88.0,,,,,,,,,,,,,,,,,,2.0,,,,6526237.641447418,15045.495643431554,33
27044.0,Skrubbedalstjørna,58.604,6.641,2019,,,29.0,47.0,,,,,,,,,,,,,,,,,,2.0,,,,6526237.641447418,15045.495643431554,33
27046.0,HOH 619,58.726,6.978,1995,,,93.0,143.0,,,,,,,,,,,,,,,,,,3.0,,,,6537365.383765215,36164.24314464524,33
27046.0,HOH 619,58.726,6.978,2019,,,79.0,110.0,,,,,,,,,,,,,,,,,,3.0,,,,6537365.383765215,36164.24314464524,33
27047.0,Hyttevatnan,58.75840918,6.9182818,1995,0.021,,27.0,88.0,,,,1.0666666666666669,40.0,0.05,0.16,2.0,,1.64,,0.15,1.05,,81.0,,1.3,2.0,160.0,1.7,4.85,6541373.517167669,33157.95752568997,33
27047.0,Hyttevatnan,58.75840918,6.9182818,2019,0.039,,36.0,57.0,,,,1.3846153846153846,11.0,0.028999999999999998,0.18,1.16,,0.91,,0.13,0.96,,33.0,,0.32,2.0,120.0,2.6,5.31,6541373.517167669,33157.95752568997,33
27048.0,Røyslandsvatnet,58.6542273,5.95939439,1995,,,32.0,38.0,,,,,,,,,,,,,,,,,,6.0,,,,6536943.883342236,-23596.625002627145,33
27048.0,Røyslandsvatnet,58.6542273,5.95939439,2019,,,20.0,23.0,,,,,,,,,,,,,,,,,,5.0,,,,6536943.883342236,-23596.625002627145,33
27049.0,Holmavatnet,58.798,6.191,1995,0.028999999999999998,,36.0,68.0,,,,1.161290322580645,40.0,0.12,0.36,3.8,,2.2,,0.31,2.35,,114.0,,1.8,2.0,195.0,1.7,5.18,6551071.8879359085,-8124.097207650018,33
27049.0,Holmavatnet,58.798,6.191,2019,0.049,,35.0,47.0,,,,1.1428571428571428,7.0,0.071,0.32,3.94,,1.96,,0.28,2.62,,21.0,,0.75,1.0,80.0,1.9,5.78,6551071.8879359085,-8124.097207650018,33
27050.0,HOH 967,59.163,6.726,1995,0.035,,10.0,41.0,,,,2.0526315789473686,40.0,0.09,0.39,2.5,,1.39,,0.19,1.41,,116.0,,1.7,1.0,149.0,0.31,5.51,6587563.12104737,27672.15402196755,33
27050.0,HOH 967,59.163,6.726,2019,0.044000000000000004,,9.0,16.0,,,,1.857142857142857,8.0,0.032,0.26,1.41,,0.84,,0.14,0.93,,14.0,,0.29,2.0,49.0,1.0,5.59,6587563.12104737,27672.15402196755,33
27051.0,Vigdarvatnet,59.497,5.371,1995,0.086,,19.0,23.0,,,,2.6326530612244903,40.0,0.83,2.58,12.7,,6.53,,0.98,6.73,,215.0,,4.6,4.0,405.0,2.8,6.58,6634919.1976419175,-43963.0051009896,33
27051.0,Vigdarvatnet,59.497,5.371,2019,0.11800000000000001,,29.0,29.0,,,,3.1358024691358017,25.0,0.69,2.54,11.4,,5.93,,0.81,7.08,,146.0,,2.35,6.0,290.0,4.4,6.53,6634919.1976419175,-43963.0051009896,33
27052.0,Sandvatna,59.865,6.138,1995,0.038,,11.0,12.0,,,,1.72,40.0,0.17,0.43,2.5,,1.47,,0.25,1.57,,76.0,,1.1,3.0,144.0,0.73,5.73,6669605.6216774685,4672.209515951632,33
27052.0,Sandvatna,59.865,6.138,2019,0.057999999999999996,,5.0,7.0,,,,2.666666666666667,5.0,0.14,0.56,1.97,,1.2,,0.21,1.4,,28.0,,0.47,2.0,53.0,0.73,6.22,6669605.6216774685,4672.209515951632,33
